#{"t_start": 1686708937.5358617, "env_id": null}
r,l,t
-2.05,7,219.886842
-0.85,5,226.44564
-0.25,1,227.826244
-0.15,1,229.237696
-0.15,1,230.628553
-0.15,1,232.01442
-1.9,6,239.092612
-1.7,4,244.468136
-0.15,1,245.860895
-0.15,1,247.245482
-0.15,1,248.614228
-0.15,1,249.958668
-1.9,6,257.180091
-0.75,5,263.346406
-0.25,1,264.746979
-0.25,1,266.100901
-1.9,6,273.209934
-1.7,4,278.462448
-1.25,1,279.865667
-0.15,1,281.214508
-0.15,1,282.644688
-0.15,1,284.080717
-0.15,1,285.527591
-0.15,1,286.895667
-0.15,1,288.325065
-0.15,1,289.729423
-0.15,1,291.164385
-0.15,1,292.50483
-0.15,1,293.880757
-0.15,1,295.257652
-0.15,1,296.61755
-2.05,7,304.863986
-1.9,6,311.866632
-1.7,4,317.131249
-0.15,1,318.523949
-0.15,1,319.90778
-2.05,7,328.22987
-1.9,6,335.33318
-1.4,2,338.007329
-0.15,1,339.434275
-0.15,1,340.805927
-0.15,1,342.191022
-1.15,1,343.573481
-0.15,1,344.916586
-0.15,1,346.365563
-0.15,1,347.726586
-0.15,1,349.101276
-0.15,1,350.462497
-0.15,1,351.867143
-0.15,1,353.278818
-0.15,1,354.623125
-0.15,1,356.019576
-2.05,7,364.476101
-2.05,7,372.587112
-2.15,7,380.835895
-1.9,6,387.922993
-0.9,6,395.258033
-2.05,7,403.504594
-0.9,6,410.944627
-1.0,6,418.365917
-1.05,7,427.138825
-2.35,9,437.966693
-0.15,1,439.36976
-0.25,1,440.731402
-0.25,1,442.135614
-0.25,1,443.496273
-0.25,1,444.853479
-0.25,1,446.226384
-0.25,1,447.619646
-0.25,1,448.966801
-0.25,1,450.356488
-0.25,1,451.807126
-0.25,1,453.162003
-0.25,1,454.524134
-0.25,1,455.887542
-0.25,1,457.261603
-0.25,1,458.633307
-0.25,1,459.998207
-0.25,1,461.358982
-0.25,1,462.808063
-0.25,1,464.238263
-0.25,1,465.641326
-0.25,1,467.032004
-0.25,1,468.421449
-0.25,1,469.768648
-0.25,1,471.17679
-0.25,1,472.579311
-0.25,1,474.032665
-0.25,1,475.377812
-0.25,1,476.771796
-0.25,1,478.173059
-0.25,1,479.577311
-0.25,1,481.004394
-0.25,1,482.391505
-0.25,1,483.816644
-0.25,1,485.201163
-0.25,1,486.596884
-0.25,1,487.922892
-0.25,1,489.326124
-0.15,1,490.693133
-0.25,1,492.101769
-0.25,1,493.450873
-1.25,1,494.861445
-0.25,1,496.240897
-0.25,1,497.611062
-0.25,1,499.050966
-0.25,1,500.437804
-0.25,1,501.806364
-0.25,1,503.203698
-0.25,1,504.598789
-0.25,1,506.009285
-0.25,1,507.414457
-0.25,1,508.882737
-0.25,1,510.275041
-0.25,1,511.665872
-0.25,1,513.098113
-0.25,1,514.503628
-0.25,1,515.892635
-0.25,1,517.260412
-0.25,1,518.65706
-0.25,1,520.030779
-0.25,1,521.42419
-0.25,1,522.818965
-0.25,1,524.194654
-0.25,1,525.562048
-0.25,1,526.936352
-0.25,1,528.360574
-0.25,1,529.785812
-0.25,1,531.124402
-0.25,1,532.482447
-0.25,1,533.865879
-0.25,1,535.222476
-0.25,1,536.585245
-0.25,1,537.968466
-0.25,1,539.329505
-0.25,1,540.707823
-0.25,1,542.029548
-1.15,1,543.426363
-1.25,1,544.784859
-0.15,1,546.165394
-0.15,1,547.533943
-0.25,1,548.898612
-0.25,1,550.316842
-0.25,1,551.731504
-0.25,1,553.11312
-0.25,1,554.479394
-0.15,1,555.822906
-0.25,1,557.278523
-0.15,1,558.616821
-0.25,1,559.983433
-0.25,1,561.367472
-0.25,1,562.690833
-0.25,1,564.059111
-0.25,1,565.460333
-0.25,1,566.858283
-0.25,1,568.245755
-0.25,1,569.600092
-0.25,1,570.9528
-0.25,1,572.340262
-0.25,1,573.710964
-0.25,1,575.057766
-0.15,1,576.4261
-0.15,1,577.805174
-0.25,1,579.203935
-0.25,1,580.580735
-0.25,1,581.9848
-0.25,1,583.33059
-0.25,1,584.703506
-0.25,1,586.059896
-0.25,1,587.446265
-0.25,1,588.822885
-1.15,1,590.19772
-0.25,1,591.638308
-0.25,1,593.020947
-0.25,1,594.430702
-0.25,1,595.814633
-0.25,1,597.237755
-0.25,1,598.621883
-0.25,1,599.948885
-0.5,2,602.620963
-0.25,1,604.005293
-0.25,1,605.444295
-0.25,1,606.796039
-0.15,1,608.168589
-0.25,1,609.519284
-0.25,1,610.891747
-0.25,1,612.255313
-0.25,1,613.624488
-0.25,1,615.027258
-1.25,1,616.440607
-0.15,1,617.813375
-0.25,1,619.207538
-0.25,1,620.585622
-0.25,1,621.960635
-0.25,1,623.356229
-0.25,1,624.756197
-0.25,1,626.155206
-1.25,1,627.522975
-0.25,1,628.922841
-0.25,1,630.322947
-0.25,1,631.682646
-0.25,1,633.087973
-0.25,1,634.435948
-0.25,1,635.806061
-0.25,1,637.161775
-0.25,1,638.544586
-0.25,1,639.955942
-0.25,1,641.337824
-0.25,1,642.718832
-0.15,1,644.051673
-0.25,1,645.428596
-0.25,1,646.804114
-0.25,1,648.173297
-0.15,1,649.531841
-0.25,1,650.88311
-0.25,1,652.2551
-0.25,1,653.660999
-0.25,1,655.054882
-0.25,1,656.418864
-0.25,1,657.806996
-0.25,1,659.169693
-0.25,1,660.544709
-0.25,1,661.913953
-0.25,1,663.307642
-0.25,1,664.713987
-0.25,1,666.060629
-0.25,1,667.431736
-0.25,1,668.799535
-0.25,1,670.21895
-0.25,1,671.609267
-0.25,1,672.979466
-0.25,1,674.342815
-0.25,1,675.746536
-0.25,1,677.137088
-0.25,1,678.545233
-0.25,1,679.989139
-0.25,1,681.326432
-0.25,1,682.720654
-0.25,1,684.095704
-0.25,1,685.460449
-0.25,1,686.857622
-0.25,1,688.285412
-0.25,1,689.667516
-0.25,1,691.050708
-0.25,1,692.396642
-0.25,1,693.796439
-0.25,1,695.144829
-0.25,1,696.53041
-0.25,1,697.912228
-0.25,1,699.308918
-0.25,1,700.686381
-0.25,1,702.074594
-0.25,1,703.457868
-0.25,1,704.867217
-0.25,1,706.254152
-0.25,1,707.571331
-0.25,1,708.963284
-0.25,1,710.324838
-0.25,1,711.674814
-0.25,1,713.095532
-0.25,1,714.478009
-0.25,1,715.859648
-0.25,1,717.22051
-1.25,1,718.604464
-0.25,1,719.972384
-0.25,1,721.320369
-0.25,1,722.665214
-0.25,1,724.066723
-0.25,1,725.440985
-0.25,1,726.791942
-0.25,1,728.179181
-0.25,1,729.539343
-0.25,1,730.903505
-0.25,1,732.301435
-0.25,1,733.677335
-0.25,1,735.042038
-0.25,1,736.371548
-0.25,1,737.74475
-0.25,1,739.124543
-0.25,1,740.466194
-1.25,1,741.829364
-0.25,1,743.246873
-0.25,1,744.623434
-0.25,1,746.053698
-0.25,1,747.418178
-0.25,1,748.748448
-0.25,1,750.15536
-0.25,1,751.532293
-0.25,1,752.939749
-0.25,1,754.281485
2.8,14,772.627894
-0.25,1,774.027165
-0.25,1,775.420525
-0.25,1,776.773074
-0.25,1,778.149795
-0.25,1,779.566957
-0.25,1,780.938344
-0.15,1,782.291618
-0.25,1,783.688053
-0.25,1,785.068712
-0.15,1,786.432247
-0.25,1,787.797124
-0.25,1,789.194304
-0.25,1,790.590833
-0.25,1,791.953467
-0.25,1,793.326448
-0.25,1,794.732089
-0.25,1,796.083878
-0.25,1,797.491629
-0.25,1,798.869901
-0.25,1,800.27614
-0.25,1,801.680823
-0.25,1,803.051913
-0.25,1,804.430398
-0.25,1,805.841134
-0.25,1,807.225227
-0.25,1,808.65113
-0.25,1,809.994558
11.85,29,848.078781
-0.25,1,849.488687
13.0,36,896.84789
-0.25,1,898.287136
-0.25,1,899.671897
-0.25,1,901.04192
2.5,8,911.846184
-0.25,1,913.18575
17.05,39,963.921138
-0.25,1,965.289203
-0.25,1,966.644691
-0.25,1,968.023759
-0.25,1,969.369486
-0.25,1,970.732151
-0.25,1,972.114676
-0.25,1,973.461324
-0.25,1,974.833315
-0.25,1,976.268094
-0.25,1,977.611547
-0.25,1,978.995526
-0.25,1,980.36082
-0.25,1,981.732402
8.4,22,1010.162832
-0.25,1,1011.545576
-0.25,1,1012.947054
-0.25,1,1014.33427
-0.25,1,1015.738719
-0.25,1,1017.113957
-0.25,1,1018.546504
-0.25,1,1019.950349
-0.5,2,1022.67716
-0.25,1,1024.007539
-0.25,1,1025.363689
-0.25,1,1026.714629
-0.25,1,1028.07338
-0.25,1,1029.425466
-0.5,2,1032.115974
-0.25,1,1033.511901
-0.25,1,1034.850793
-0.25,1,1036.20985
-0.25,1,1037.582232
-0.25,1,1038.910742
-0.25,1,1040.231408
-0.25,1,1041.627642
-0.25,1,1043.035465
-0.25,1,1044.433503
-0.25,1,1045.792246
-0.25,1,1047.162551
-0.25,1,1048.579783
-0.25,1,1049.938375
-0.25,1,1051.332835
-0.25,1,1052.747239
-1.25,1,1054.124203
-0.15,1,1055.542602
-1.15,1,1056.948764
-0.15,1,1058.363343
-0.15,1,1059.713926
-0.15,1,1061.110726
-0.15,1,1062.482687
-0.15,1,1063.903984
-0.15,1,1065.257267
-0.15,1,1066.637018
-0.15,1,1068.022503
-0.15,1,1069.417992
-0.15,1,1070.828629
-0.25,1,1072.189964
-0.15,1,1073.568141
-0.15,1,1074.930752
-0.15,1,1076.336793
-0.25,1,1077.681571
-0.15,1,1079.097064
-0.15,1,1080.429234
-0.15,1,1081.822002
-0.15,1,1083.237964
-0.15,1,1084.628113
-0.15,1,1085.980477
-0.15,1,1087.431798
-0.15,1,1088.787748
-0.15,1,1090.174097
-0.15,1,1091.566266
-0.15,1,1092.966501
-0.15,1,1094.345783
-0.25,1,1095.742865
-0.25,1,1097.116703
-0.25,1,1098.461414
-0.25,1,1099.832702
-0.25,1,1101.208004
-0.25,1,1102.605205
-0.25,1,1103.989742
-0.15,1,1105.371834
-1.15,1,1106.737751
-0.15,1,1108.114637
-0.15,1,1109.255243
-0.15,1,1110.671523
-0.15,1,1112.050598
-0.25,1,1113.438419
-0.25,1,1114.901995
-0.15,1,1116.253934
-0.25,1,1117.612579
-0.25,1,1119.006676
-1.25,1,1120.438587
-0.15,1,1121.805565
-0.25,1,1123.171727
-0.15,1,1124.571497
-0.25,1,1125.966223
-0.25,1,1127.357909
-0.15,1,1128.755925
-0.25,1,1130.166187
-0.15,1,1131.566788
-0.25,1,1132.938635
-0.15,1,1134.280588
-0.25,1,1135.639585
-1.25,1,1137.004912
-0.15,1,1138.351964
-1.25,1,1139.727082
-0.15,1,1141.091928
-0.25,1,1142.464223
-0.25,1,1143.844738
-0.25,1,1145.202935
-0.25,1,1146.575421
-0.25,1,1147.968349
-0.25,1,1149.309679
-0.25,1,1150.71472
-0.25,1,1152.108623
-1.25,1,1153.487573
-0.25,1,1154.881854
-0.25,1,1156.3054
-0.25,1,1157.751452
-0.25,1,1159.10843
-0.25,1,1160.485983
-0.25,1,1161.890957
-0.15,1,1163.256241
-0.25,1,1164.598113
-0.25,1,1165.952528
-0.15,1,1167.313683
-0.15,1,1168.640511
-1.25,1,1170.057919
-0.15,1,1171.405043
-1.15,1,1172.798963
-1.25,1,1174.166371
-0.15,1,1175.560134
-0.15,1,1176.918295
-0.15,1,1178.284666
-0.15,1,1179.692166
-1.15,1,1181.061336
-0.15,1,1182.447125
-0.15,1,1183.804029
-0.15,1,1185.217107
-0.15,1,1186.606709
-0.15,1,1187.988862
-0.15,1,1189.393272
-0.15,1,1190.799954
-0.15,1,1192.171942
-0.6,4,1197.45345
-0.15,1,1198.803449
-0.15,1,1200.221461
-0.25,1,1201.550339
-0.25,1,1202.932711
-0.15,1,1204.322639
-0.15,1,1205.68982
-0.15,1,1207.062487
-0.15,1,1208.437225
-0.15,1,1209.786612
-0.15,1,1211.165957
-0.15,1,1212.540603
-0.15,1,1213.925902
-2.35,9,1224.644234
-0.9,6,1232.200575
-0.9,6,1239.826456
-2.35,9,1250.83242
-0.75,5,1257.644568
-1.15,1,1259.032817
-0.15,1,1260.444026
-0.15,1,1261.829053
-0.15,1,1263.248159
-0.15,1,1264.783082
-2.15,7,1273.636188
-0.15,1,1275.501016
-0.25,1,1277.357873
-0.25,1,1279.054067
-0.45,3,1283.66534
-0.15,1,1285.252538
-2.15,7,1293.804736
-1.9,6,1301.093761
-1.75,5,1307.164
-0.75,5,1313.370015
-0.25,1,1314.769392
-0.25,1,1316.15649
-0.15,1,1317.557571
-0.15,1,1318.95759
-0.15,1,1320.35313
-0.15,1,1321.757544
-0.15,1,1323.148805
-0.15,1,1324.54224
-1.15,1,1325.903125
-0.15,1,1327.30597
-0.15,1,1328.671317
-0.15,1,1330.078179
-0.15,1,1331.457528
-0.15,1,1332.851494
-0.15,1,1334.244436
-0.15,1,1335.647381
-0.15,1,1337.096725
-0.15,1,1338.529818
-0.15,1,1339.910238
-0.15,1,1341.316186
-0.15,1,1342.700657
-0.15,1,1344.107375
-0.15,1,1345.490026
-0.15,1,1346.872741
-0.15,1,1348.273854
-0.15,1,1349.71718
-0.15,1,1351.126523
-0.15,1,1352.566579
-0.15,1,1353.971388
-0.15,1,1355.3613
-0.15,1,1356.745286
-0.15,1,1358.108635
-0.15,1,1359.461504
-0.15,1,1360.853299
-0.15,1,1362.233209
-0.15,1,1363.595987
-1.15,1,1364.992056
-0.15,1,1366.39202
-0.15,1,1367.84458
-1.15,1,1369.218309
-0.15,1,1370.674772
-0.15,1,1371.974041
-0.15,1,1373.354935
-0.15,1,1374.733077
-0.15,1,1376.077852
-0.15,1,1377.482495
-0.15,1,1378.897703
-0.15,1,1380.244868
-0.15,1,1381.673942
-0.15,1,1383.056465
-0.15,1,1384.481923
-0.15,1,1385.931484
-0.15,1,1387.339581
-0.15,1,1388.808727
-0.15,1,1390.327807
-0.15,1,1391.816766
-0.15,1,1393.275244
-0.15,1,1394.908911
-2.15,7,1403.637639
-1.9,6,1411.023493
-1.55,3,1415.154567
-0.15,1,1416.628173
-0.85,5,1423.232268
-0.25,1,1424.727227
-1.25,1,1426.131541
-0.15,1,1427.61473
-0.15,1,1429.114362
-1.15,1,1430.600938
-1.9,6,1438.225128
-2.0,6,1446.749235
-0.15,1,1448.224852
-0.25,1,1449.634363
-0.15,1,1451.126948
-0.15,1,1452.629307
-0.85,5,1459.162827
-1.75,5,1465.350134
-0.4,2,1468.120605
-0.25,1,1469.639321
-0.3,2,1472.581558
-0.15,1,1474.097502
-0.15,1,1475.501582
-0.9,6,1483.499867
-1.25,5,1490.073042
-0.75,5,1496.563263
-0.75,5,1503.217611
-0.4,2,1506.082155
-0.75,5,1512.776966
-1.75,5,1519.04498
-0.75,5,1525.647948
-0.6,4,1530.782224
-1.4,2,1533.632931
-1.05,7,1542.726597
-1.75,5,1548.684586
-0.25,1,1550.099094
-0.15,1,1551.535831
-0.15,1,1553.03587
-0.15,1,1554.438619
-0.15,1,1555.87468
-0.15,1,1557.329699
-1.85,5,1563.386146
-0.15,1,1564.825021
-0.15,1,1566.276309
-0.15,1,1567.699406
-0.15,1,1569.114595
-0.15,1,1570.549256
-0.15,1,1571.997395
-0.15,1,1573.427954
-0.15,1,1574.906776
-0.15,1,1576.347637
-0.15,1,1577.773205
-1.25,1,1579.227945
-0.15,1,1580.686064
-0.15,1,1582.079251
-0.15,1,1583.522798
-0.15,1,1584.95474
-0.15,1,1586.460201
-0.15,1,1587.906701
-0.15,1,1589.369128
-2.05,7,1598.158143
-1.9,6,1605.444327
-1.7,4,1611.012213
-0.15,1,1612.387809
-0.15,1,1613.793992
-0.15,1,1615.270365
-0.15,1,1616.743292
-0.15,1,1618.236795
-0.3,2,1621.006261
-0.75,5,1627.56442
-0.4,2,1630.377161
-0.25,1,1631.784482
-0.15,1,1633.259201
-0.15,1,1634.704547
-0.15,1,1636.158864
-2.0,6,1643.622901
-0.75,5,1650.270203
-1.85,5,1656.3301
-0.4,2,1659.214968
-0.75,5,1665.963767
-1.4,2,1668.850467
-0.15,1,1670.386356
-0.75,5,1676.868165
-1.85,5,1682.666739
-0.15,1,1684.054481
-0.15,1,1685.503524
-0.15,1,1686.924955
-0.15,1,1688.281441
-0.15,1,1689.713668
-0.15,1,1691.064026
-0.15,1,1692.38629
-0.15,1,1693.754272
-0.15,1,1695.159981
-0.15,1,1696.514381
-0.15,1,1697.987537
-0.15,1,1699.35376
-0.15,1,1700.709015
-0.15,1,1702.139408
-0.15,1,1703.538032
-1.15,1,1704.934568
-0.15,1,1706.3919
-1.9,6,1713.578705
-1.7,4,1718.904674
-0.25,1,1720.308202
-0.15,1,1721.775892
-0.15,1,1723.166345
-0.15,1,1724.541312
-0.15,1,1725.910535
-0.15,1,1727.318315
-0.15,1,1728.691823
-1.85,5,1735.353821
-0.25,1,1736.730457
-0.15,1,1738.162724
-1.05,7,1746.945054
-0.9,6,1754.503265
-1.85,5,1760.285483
-0.15,1,1761.726904
-0.15,1,1763.182093
-0.15,1,1764.575232
-0.15,1,1765.9543
-2.05,7,1774.498756
-1.9,6,1781.626111
-1.85,5,1787.500904
-1.25,1,1788.887252
-0.15,1,1790.371056
-2.05,7,1798.998389
-1.85,5,1805.740099
-0.15,1,1807.157877
-0.15,1,1808.531098
-2.05,7,1817.075766
-1.9,6,1824.4216
-1.4,2,1827.188058
-0.15,1,1828.57048
-0.15,1,1830.012906
-0.15,1,1831.393123
-0.15,1,1832.792149
-0.15,1,1834.191386
-0.15,1,1835.609881
-0.15,1,1837.070084
-0.15,1,1838.447444
-0.15,1,1839.843432
-0.15,1,1841.262996
-0.15,1,1842.704155
-0.15,1,1844.120654
-0.15,1,1845.591815
-0.15,1,1847.016117
-0.9,6,1854.697552
-1.9,6,1861.915751
-0.75,5,1868.207461
-1.85,5,1874.886559
-0.15,1,1876.236779
-0.15,1,1877.665264
-0.15,1,1879.071139
-0.15,1,1880.455458
-0.15,1,1881.830604
-0.15,1,1883.254223
-0.15,1,1884.622175
-0.15,1,1886.032161
-0.3,2,1888.780931
-1.95,5,1894.607955
-1.7,4,1900.005053
-0.25,1,1901.398324
-1.9,6,1908.628594
-1.4,2,1911.344693
-0.75,5,1917.782323
-1.75,5,1923.707636
-0.25,1,1925.149615
-0.15,1,1926.517241
-0.15,1,1927.950966
-0.15,1,1929.332061
-0.15,1,1930.744475
-0.15,1,1932.182395
-0.15,1,1933.567873
-1.9,6,1940.85901
-1.4,2,1943.620296
-0.15,1,1945.044933
-0.15,1,1946.46597
-1.15,1,1947.848175
-1.9,6,1955.069299
-1.85,5,1961.765521
-0.15,1,1963.1962
-0.15,1,1964.617364
-1.3,2,1967.449602
-0.25,1,1968.830134
-2.1,6,1975.97974
-0.75,5,1982.420054
-1.4,2,1985.166865
-1.35,9,1996.831371
-0.75,5,2003.217875
-0.25,1,2004.675165
-0.25,1,2006.089964
-0.25,1,2007.500673
-0.15,1,2008.848806
-0.15,1,2010.256176
-1.75,5,2016.179772
-1.4,2,2018.954143
-0.15,1,2020.390838
-0.15,1,2021.805706
-0.15,1,2023.205699
-0.15,1,2024.617468
-0.15,1,2026.111052
-1.9,6,2033.360692
-1.4,2,2036.112755
-0.15,1,2037.513369
-0.15,1,2038.948581
-0.15,1,2040.378742
-0.15,1,2041.77351
-0.15,1,2043.179572
-0.15,1,2044.627073
-0.15,1,2046.081978
-0.15,1,2047.496826
-0.15,1,2048.871302
-0.15,1,2050.366199
-0.15,1,2051.72489
-0.15,1,2053.146266
-0.15,1,2054.59565
-0.15,1,2056.019877
-0.25,1,2057.429857
-0.15,1,2058.825397
-0.15,1,2060.248441
-0.15,1,2061.629983
-0.15,1,2063.065318
-0.15,1,2064.495061
-0.15,1,2065.915754
-0.15,1,2067.272618
-0.15,1,2068.686968
-0.15,1,2070.137108
-0.15,1,2071.539869
-0.15,1,2072.906863
-0.15,1,2074.293393
-0.15,1,2075.696354
-2.15,7,2084.227606
-1.9,6,2091.386159
-0.55,3,2095.461046
-0.25,1,2096.883796
-0.15,1,2098.289018
-0.15,1,2099.709219
-0.15,1,2101.086855
-1.15,1,2102.500593
-0.15,1,2103.934952
-0.15,1,2105.360294
-0.15,1,2106.706035
-0.15,1,2108.100157
-0.15,1,2109.533917
-0.15,1,2110.891698
-0.15,1,2112.309628
-0.15,1,2113.72974
-0.15,1,2115.123248
-0.15,1,2116.498508
-0.15,1,2117.924608
-0.15,1,2119.394299
-0.15,1,2120.915375
-2.2,8,2130.878407
-2.3,8,2140.749267
-1.05,7,2149.79009
-2.0,6,2156.890337
-1.9,6,2164.071351
-1.3,2,2166.798375
-0.15,1,2168.221529
-0.15,1,2169.671203
-0.15,1,2171.125588
-0.15,1,2172.495684
-0.15,1,2173.863822
-0.15,1,2175.288676
-0.15,1,2176.719871
-0.15,1,2178.113727
-0.15,1,2179.496229
-0.15,1,2180.886396
-0.15,1,2182.292101
-0.15,1,2183.670138
-0.15,1,2185.114337
-0.15,1,2186.495149
-0.15,1,2187.888622
-0.15,1,2189.302768
-0.15,1,2190.646287
-0.15,1,2192.050481
-0.15,1,2193.549496
-0.15,1,2194.939269
-0.15,1,2196.33886
-0.15,1,2197.735255
-0.15,1,2199.145719
-0.25,1,2200.544335
-0.15,1,2201.934675
-0.25,1,2203.296327
-0.15,1,2204.702399
-0.15,1,2206.159785
-0.25,1,2207.638742
-0.25,1,2208.99516
-0.15,1,2210.380101
-0.25,1,2211.777389
-0.15,1,2213.179166
-0.15,1,2214.639122
-0.15,1,2216.039407
-0.15,1,2217.406597
-0.15,1,2218.799451
-0.15,1,2220.20196
-0.15,1,2221.618003
-0.15,1,2223.01912
-0.15,1,2224.448959
-0.15,1,2225.826521
-0.15,1,2227.19172
-1.25,1,2228.600283
-0.15,1,2230.011002
-0.15,1,2231.425695
-0.15,1,2232.833547
-0.15,1,2234.242729
-0.15,1,2235.660532
-0.15,1,2237.137797
-0.15,1,2238.560923
-0.15,1,2239.915684
-1.15,1,2241.331018
-0.15,1,2242.772868
-0.15,1,2244.152607
-0.25,1,2245.560486
-0.15,1,2246.891833
-0.15,1,2248.327877
-0.15,1,2249.755202
-0.15,1,2251.175334
-0.25,1,2252.568412
-0.15,1,2253.952591
-0.15,1,2255.362679
-0.15,1,2256.792032
-0.15,1,2258.181861
-0.15,1,2259.539476
-0.15,1,2260.936035
-0.15,1,2262.370114
-0.15,1,2263.813159
-0.15,1,2265.21466
-0.15,1,2266.622836
-1.9,6,2273.988925
-1.0,6,2281.622629
-2.2,8,2291.541234
-1.2,8,2301.765712
-0.9,6,2309.359621
-2.05,7,2317.825852
-1.05,7,2326.679738
-0.9,6,2334.373428
-2.0,6,2341.58675
-1.9,6,2348.72811
-0.25,1,2350.137643
-0.75,5,2356.500309
-1.7,4,2361.866911
-0.15,1,2363.307561
-0.15,1,2364.751712
-0.15,1,2366.184511
-0.3,2,2368.986297
-0.15,1,2370.36681
-0.15,1,2371.821805
-0.15,1,2373.228462
-0.75,5,2379.557649
-1.85,5,2386.340696
-0.15,1,2387.740456
-1.05,7,2396.681418
-0.9,6,2404.361978
-1.75,5,2410.359499
-1.55,3,2414.48346
-2.0,6,2421.720995
-1.55,3,2425.894328
-2.05,7,2434.364313
-2.0,6,2441.708853
-1.9,6,2448.940766
-0.9,6,2456.621726
-1.9,6,2463.799453
-2.05,7,2472.433432
-1.05,7,2481.324349
-0.9,6,2489.004101
-2.05,7,2497.62912
-2.05,7,2506.17181
-1.9,6,2513.335088
-1.9,6,2520.553161
-0.9,6,2528.178612
-2.15,7,2536.837687
-2.6,10,2550.218407
-0.25,1,2551.565688
-0.25,1,2552.999621
-0.25,1,2554.470159
-0.25,1,2555.882092
-0.25,1,2557.325893
-0.25,1,2558.77966
-0.15,1,2560.175368
-0.25,1,2561.625284
-0.25,1,2563.085139
-0.25,1,2564.55438
-0.25,1,2565.96429
-0.25,1,2567.422837
-0.25,1,2568.828022
-0.25,1,2570.257118
-0.25,1,2571.721193
-0.25,1,2573.184467
-0.25,1,2574.572648
-0.25,1,2576.007028
-0.25,1,2577.418061
-0.25,1,2578.769202
-0.25,1,2580.200444
-0.25,1,2581.638634
-0.25,1,2583.087485
-0.25,1,2584.508141
-0.25,1,2585.913186
-0.25,1,2587.320358
-0.25,1,2588.794018
-0.25,1,2590.255312
-0.25,1,2591.688631
-0.25,1,2593.032987
-0.25,1,2594.454508
-0.25,1,2595.871626
-0.25,1,2597.294581
-0.25,1,2598.70112
-0.25,1,2600.101304
-0.25,1,2601.528932
-0.25,1,2602.96642
-0.25,1,2604.404743
-0.25,1,2605.804743
-0.25,1,2607.282488
